role,episode,terrain,update_in_episode,replay_size,qf1_loss,qf2_loss,policy_loss,alpha,alpha_loss,target_entropy_internal,target_entropy_paper,q_target_mean,q_target_std,policy_mean_abs,policy_log_std_mean,train_update
individual,4,carpet,1,700,0.6007372140884399,0.6002616286277771,-0.046260904520750046,0.009990004822611809,-53.5465202331543,-7.0,7.0,0.7008321285247803,0.3311232030391693,0.00011487033043522388,0.00016942208458203822,1
individual,4,carpet,2,700,0.6495181322097778,0.6487096548080444,-0.05129581317305565,0.00998002104461193,-53.44698715209961,-7.0,7.0,0.7732130289077759,0.24491553008556366,0.002686744090169668,-0.0021535137202590704,2
individual,4,carpet,3,700,0.6782944202423096,0.6753475069999695,-0.05841498821973801,0.009970046579837799,-53.46265411376953,-7.0,7.0,0.7822856903076172,0.2920083999633789,0.004486032761633396,-0.005985823459923267,3
individual,4,carpet,4,700,0.6606277227401733,0.6560705900192261,-0.07211579382419586,0.009960082359611988,-54.778541564941406,-7.0,7.0,0.7924554347991943,0.2632994055747986,0.006883266381919384,-0.011707051657140255,4
individual,4,carpet,5,700,0.6256991624832153,0.6164031624794006,-0.08556830883026123,0.009950127452611923,-53.36121368408203,-7.0,7.0,0.7712528705596924,0.300984650850296,0.007979156449437141,-0.017615530639886856,5
individual,4,carpet,6,700,0.6584175825119019,0.6434286832809448,-0.11121733486652374,0.009940183721482754,-54.13151550292969,-7.0,7.0,0.7976908683776855,0.3469315469264984,0.009401923045516014,-0.026759088039398193,6
individual,4,carpet,7,700,0.46266603469848633,0.44412484765052795,-0.14777089655399323,0.009930248372256756,-54.303062438964844,-7.0,7.0,0.6954858899116516,0.32969141006469727,0.01273147203028202,-0.040615346282720566,7
individual,4,carpet,8,700,0.4430309534072876,0.4093179702758789,-0.198507621884346,0.009920324198901653,-54.57766342163086,-7.0,7.0,0.7777608633041382,0.2201293557882309,0.016177216544747353,-0.04845374450087547,8
individual,4,carpet,9,700,0.3237884044647217,0.2869221568107605,-0.2751876413822174,0.009910409338772297,-54.59213638305664,-7.0,7.0,0.726713240146637,0.2685934901237488,0.0207841694355011,-0.056971777230501175,9
individual,4,carpet,10,700,0.32824069261550903,0.26851093769073486,-0.3670899569988251,0.009900504723191261,-54.144386291503906,-7.0,7.0,0.8343080878257751,0.24514156579971313,0.02538975514471531,-0.057150594890117645,10
individual,4,carpet,11,700,0.17031191289424896,0.12846103310585022,-0.502709150314331,0.009890610352158546,-54.356971740722656,-7.0,7.0,0.8093971014022827,0.22941523790359497,0.03073066845536232,-0.05549298971891403,11
individual,4,carpet,12,700,0.1186361163854599,0.09123963862657547,-0.6829587817192078,0.009880725294351578,-54.02709197998047,-7.0,7.0,0.808009684085846,0.29323074221611023,0.041946638375520706,-0.05917021632194519,12
individual,4,carpet,13,700,0.08805397152900696,0.11378411948680878,-0.8971469402313232,0.00987085048109293,-54.52836608886719,-7.0,7.0,0.8425813913345337,0.2930319011211395,0.057527124881744385,-0.06006646528840065,13
individual,4,carpet,14,700,0.1739056557416916,0.2530825138092041,-1.167776346206665,0.009860984981060028,-53.654361724853516,-7.0,7.0,0.7982652187347412,0.28456610441207886,0.08308268338441849,-0.06125090271234512,14
